"cursor","count","results__kind","results__description","results__avatar_url","results__subscribers","results__updated_at","results__repo","results__version","results__stars","results__owner","results__forks","results__dependency_count"
"","","element","Displays social links with SVG icons","https://avatars2.githubusercontent.com/u/17868814?v=3","1","2017-03-23T21:00:37Z","social-links","0.0.2","3","convoo","0","2"
"","","element","Wrap any element with a label.","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-04-18T03:17:21Z","nebula-label","v2.0.1","1","arsnebula","0","2"
"False:CukDCqUBCoEBgP_-9wVbLXH0lP_qjIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2PjZCLkIyMyMfQmZOemNKWnJCR_wBzf4-NkIuQjIzIx9CZk56Y0packJH_AP_-EIAFIQTdBJAdPBsZUABaCwnqSWo-aZWhEBACYPOju8ABEg1Eb2N1bWVudEluZGV4GvkBKEFORCAoSVMgImN1c3RvbWVyX25hbWUiICJhcHBlbmdpbmUiKSAoSVMgImdyb3VwX25hbWUiICJzfmN1c3RvbS1lbGVtZW50cyIpIChJUyAibmFtZXNwYWNlIiAiIikgKElTICJpbmRleF9uYW1lIiAicmVwbyIpIChBTkQgKE9SIChRVCAiZWxlbWVudCIgInJ0ZXh0X2tpbmQiKSAoSVMgInJhdG9tX2tpbmQiICJlbGVtZW50IikpIChPUiAoUVQgImVsZW1lbnQiICJydGV4dF9raW5kIikgKElTICJyYXRvbV9raW5kIiAiZWxlbWVudCIpKSkpOhkKDChOIG9yZGVyX2lkKRABGQAAAAAAAPD_ShkIAToSYnRpX2dlbmVyaWNfc2NvcmVyQOgH","1004","element","polymer drop-menu component","https://avatars2.githubusercontent.com/u/23447101?v=3","0","2016-11-14T23:21:13Z","drop-menu","v1.14.1","0","acordeonl","1","8"
"","","element","Web Component for Input autocomplete chips based on Polymer Paper Elements","https://avatars3.githubusercontent.com/u/14953591?v=3","3","2017-05-26T17:26:51Z","paper-input-autocomplete-chips","0.30.4","20","WebPaperElements","18","12"
"","","element","Web Component to display stock price","https://avatars0.githubusercontent.com/u/6173664?v=3","2","2017-03-16T01:26:52Z","stock-value","v1.0.1","0","valdrinkoshi","0","0"
"","","element","null","https://avatars2.githubusercontent.com/u/15409440?v=3","7","2017-02-17T06:30:23Z","super-paginate","v1.0.0","0","super-elements","0","2"
"","","element","A WIP typeahead component for NodeCG dashboard panels","https://avatars1.githubusercontent.com/u/13579775?v=3","2","2017-06-01T23:25:59Z","nodecg-typeahead-input","v1.0.0","0","NodeCGElements","0","2"
"","","element","Simple sections for your single page or landing page.","https://avatars0.githubusercontent.com/u/21959509?v=3","1","2017-02-23T09:33:49Z","page-sections","v0.0.6","0","nuclei","0","0"
"","","element","Media Session API implemented in Polymer.","https://avatars3.githubusercontent.com/u/948953?v=3","1","2017-04-18T12:41:48Z","media-session","0.1.0","2","jorgecasar","0","2"
"","","element","A polymer element that strategically updates a time from (or to) now using Momentjs.","https://avatars2.githubusercontent.com/u/826613?v=3","2","2017-03-28T16:46:08Z","from-now","1.0.0","3","jifalops","0","2"
"","","element","Polymer element for https://github.com/yabwe/medium-editor","https://avatars3.githubusercontent.com/u/1387116?v=3","1","2017-05-07T22:02:05Z","medium-editor-element","v0.1.3","6","filipproch","0","3"
"","","element","Select Dropdown with list of countries with flags and autocomplete","https://avatars0.githubusercontent.com/u/25048149?v=3","2","2017-05-03T23:21:48Z","paper-countries","2.0.4","11","bluewatertracks","6","10"
"","","element","A collapsible sidebar layout.","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-03-10T07:29:06Z","nebula-sidebar-layout","v2.0.2","3","arsnebula","1","3"
"","","element","Data binding for a media query.","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-04-18T00:08:44Z","nebula-media-query","v2.0.1","1","arsnebula","0","2"
"","","element","Form and data validation with Validate.js","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-05-21T10:08:08Z","nebula-validate","v2.0.1","2","arsnebula","0","3"
"","","element","An application bar for web applications.","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-03-02T04:19:35Z","nebula-appbar","v2.0.1","1","arsnebula","0","1"
"","","element","A vertical flex layout with application bars.","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-03-02T04:20:39Z","nebula-appbar-layout","v2.0.1","1","arsnebula","1","1"
"","","element","null","https://avatars0.githubusercontent.com/u/2166028?v=3","1","2017-04-09T02:44:15Z","simple-timer","v1.0.2","4","annsonn","0","1"
"","","element","Auto select the current item in the viewport as the user scroll","https://avatars0.githubusercontent.com/u/11428108?v=3","1","2017-06-19T05:07:59Z","iron-scroll-spy","v2.1.1","8","Zecat","1","5"
"","","element","PDF-viewer web-component, compatible with Polymer 1.0","https://avatars0.githubusercontent.com/u/9363150?v=3","4","2017-04-13T20:23:34Z","pdf-element","1.0.14","21","streetturtle","4","7"
"","","element","null","https://avatars2.githubusercontent.com/u/15409440?v=3","7","2017-02-14T11:14:43Z","super-uploader","v1.0.0","0","super-elements","0","2"
"","","element","Polymer Web Component for SVG icons of country, state, province and other flags.","https://avatars0.githubusercontent.com/u/4738976?v=3","1","2017-02-28T08:28:00Z","flag-icon","1.0.0","3","Protoss78","4","3"
"False:CvcDCrMBCo8BgP_-9wVbJB70lP_pjIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2Ml56X0o-ejYuX0JyWjZyTmtKPjZCYjZqMjP8Ac3-Ml56X0o-ejYuX0JyWjZyTmtKPjZCYjZqMjP8A__4QlAUhBN0EkB08GxlQAFoLCepJaj5plaEQEAJg86O7wAESDURvY3VtZW50SW5kZXga-QEoQU5EIChJUyAiY3VzdG9tZXJfbmFtZSIgImFwcGVuZ2luZSIpIChJUyAiZ3JvdXBfbmFtZSIgInN-Y3VzdG9tLWVsZW1lbnRzIikgKElTICJuYW1lc3BhY2UiICIiKSAoSVMgImluZGV4X25hbWUiICJyZXBvIikgKEFORCAoT1IgKFFUICJlbGVtZW50IiAicnRleHRfa2luZCIpIChJUyAicmF0b21fa2luZCIgImVsZW1lbnQiKSkgKE9SIChRVCAiZWxlbWVudCIgInJ0ZXh0X2tpbmQiKSAoSVMgInJhdG9tX2tpbmQiICJlbGVtZW50IikpKSk6GQoMKE4gb3JkZXJfaWQpEAEZAAAAAAAA8P9KGQgBOhJidGlfZ2VuZXJpY19zY29yZXJA6Ac","1004","element","A <paper-input> element that has two-way binding with a Replicant.","https://avatars1.githubusercontent.com/u/13579775?v=3","2","2016-11-21T21:40:10Z","nodecg-replicant-input","v0.4.0","0","NodeCGElements","0","2"
"","","element","Enables paging of data coming from iron-ajax","https://avatars0.githubusercontent.com/u/2128734?v=3","1","2016-08-10T06:26:52Z","hot-ajax-paging","v0.2.5","0","mercmobily","0","2"
"","","element","A simple countdown element","https://avatars3.githubusercontent.com/u/726476?v=3","1","2016-10-30T11:39:29Z","granite-countdown","1.0.4","1","LostInBrittany","1","1"
"","","element","A Polymer Invisible Recaptcha web-component (Polymer 1.x)","https://avatars2.githubusercontent.com/u/26240641?v=3","2","2017-03-10T13:36:12Z","invisible-recaptcha","1.1.2","3","Koada-os","0","1"
"","","element","A Web Component for displaying chess positions","https://avatars0.githubusercontent.com/u/146559?v=3","3","2017-05-11T09:49:38Z","chess-board","v1.1.0","16","laat","5","1"
"","","element","Input element for defining one or more tags.","https://avatars2.githubusercontent.com/u/826613?v=3","1","2017-06-02T01:51:55Z","tags-input","1.0.1","3","jifalops","2","6"
"","","element","A simple polymer element that wraps an iron-collapse with a trigger section.","https://avatars2.githubusercontent.com/u/826613?v=3","1","2017-02-28T03:05:46Z","iron-collapse-button","1.0.0","2","jifalops","0","2"
"","","element","Polymer web component wrapper for Geofire's Geoquery.","https://avatars2.githubusercontent.com/u/826613?v=3","1","2017-03-24T05:31:22Z","geo-query","0.3.1","2","jifalops","0","2"
"","","element","[Polymer 1.x] A beautiful and highly detailed identicon powered by `jdenticon`","https://avatars2.githubusercontent.com/u/23132649?v=3","1","2017-03-11T03:50:28Z","identicon-element","1.0.2","12","GeoloeG","0","2"
"","","element","Polymer1 Web Component for generating a random hexadecimal or binary string, of a specified length. ","https://avatars1.githubusercontent.com/u/14357697?v=3","0","2017-04-03T00:02:50Z","bit-flip","1.0.0","1","bkawk","0","1"
"","","element","Display a modal dialog.","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-03-21T21:49:39Z","nebula-dialog","v2.0.2","2","arsnebula","1","2"
"","","element","A Polymer element for easily updating a webpage's title, such as in a SPA.","https://avatars2.githubusercontent.com/u/581096?v=3","1","2017-04-24T10:23:15Z","page-title","v2.0.1","10","zacharytamas","4","1"
"","","element","A polymer element to mock-up how instagram sponsored posts appear.","https://avatars3.githubusercontent.com/u/3484911?v=3","1","2016-11-18T13:54:13Z","mockup-instagram","0.2.0","0","tim-mehlhorn","0","1"
"","","element","A Material Design bottom navigation component for Polymer","https://avatars2.githubusercontent.com/u/17465738?v=3","2","2017-03-04T16:00:15Z","app-bottom-nav","0.0.4","1","samthecodingman","2","8"
"","","element","x-tag number format component","https://avatars3.githubusercontent.com/u/1773856?v=3","1","2017-03-03T09:13:16Z","x-num","v1.0.7","0","regou","0","1"
"","","element","Masonry-like Custom Element for sortable tiles that packs efficiently without changing HTML structure (changes CSS only), and adapts it to CSS Grid Layout. Extended renderer for juicy-tile-list.","https://avatars3.githubusercontent.com/u/7557694?v=3","14","2016-08-26T03:15:35Z","juicy-tile-grid","1.4.0","6","Juicy","1","1"
"","","element","A simple and flexible chat window for listing messages.","https://avatars2.githubusercontent.com/u/826613?v=3","2","2017-07-05T09:08:57Z","chat-window","0.5.0","14","jifalops","4","8"
"","","element","A button that asks for confirmation before performing an action","https://avatars1.githubusercontent.com/u/1687893?v=3","1","2017-01-19T16:21:12Z","paper-confirm-button","v0.0.4","2","idanen","0","6"
"","","element","Core Element for speech recognition browser feature","https://avatars0.githubusercontent.com/u/16287997?v=3","1","2016-11-10T04:12:48Z","speech-recognition","1.0.0","2","WebCoreElements","1","1"
"","","element","Polymer-based web component displaying a circular progress bar.","https://avatars0.githubusercontent.com/u/3881477?v=3","1","2016-12-31T01:50:49Z","circle-progress","v0.1.1","0","Shah-Parth","1","4"
"False:CvEDCq0BCokBgP_-9wVbDHn0jv_5jIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2VipachtCVipachtKckJKPkIyWi5aQkf8Ac3-VipachtCVipachtKckJKPkIyWi5aQkf8A__4QqAUhBN0EkB08GxlQAFoLCepJaj5plaEQEAJg86O7wAESDURvY3VtZW50SW5kZXga-QEoQU5EIChJUyAiY3VzdG9tZXJfbmFtZSIgImFwcGVuZ2luZSIpIChJUyAiZ3JvdXBfbmFtZSIgInN-Y3VzdG9tLWVsZW1lbnRzIikgKElTICJuYW1lc3BhY2UiICIiKSAoSVMgImluZGV4X25hbWUiICJyZXBvIikgKEFORCAoT1IgKFFUICJlbGVtZW50IiAicnRleHRfa2luZCIpIChJUyAicmF0b21fa2luZCIgImVsZW1lbnQiKSkgKE9SIChRVCAiZWxlbWVudCIgInJ0ZXh0X2tpbmQiKSAoSVMgInJhdG9tX2tpbmQiICJlbGVtZW50IikpKSk6GQoMKE4gb3JkZXJfaWQpEAEZAAAAAAAA8P9KGQgBOhJidGlfZ2VuZXJpY19zY29yZXJA6Ac","1004","element","Basic Google Analytics web component with Do Not Track support.","https://avatars3.githubusercontent.com/u/643503?v=3","1","2017-05-27T09:43:27Z","ga-dnt-analytics","2.0.0","7","justinribeiro","0","1"
"","","element","GitHub Flavored Markdown (GFM) viewer","https://avatars3.githubusercontent.com/u/7557694?v=3","13","2017-03-06T12:42:23Z","juicy-markdown","1.0.1","5","Juicy","4","4"
"","","element","An element providing access to accelerometer for cordova applications.","https://avatars1.githubusercontent.com/u/1523379?v=3","1","2016-11-21T22:18:02Z","cordova-accelerometer","v1.2.0","1","adelarosab","0","2"
"","","element","A single dialog component that is hidden on its own.","https://avatars1.githubusercontent.com/u/26451082?v=3","2","2017-04-19T20:19:19Z","lrndesign-dialog","0.0.1","0","LRNWebComponents","0","4"
"","","element","A simple button and dialog window.","https://avatars1.githubusercontent.com/u/26451082?v=3","2","2017-04-19T20:19:44Z","lrndesign-buttondialog","0.0.1","0","LRNWebComponents","0","5"
"","","element","A well designed comment","https://avatars1.githubusercontent.com/u/26451082?v=3","2","2017-04-19T19:22:22Z","lrndesign-comment","0.0.3","0","LRNWebComponents","0","5"
"","","element","Simple Polymer select element with multiple support","https://avatars3.githubusercontent.com/u/7557694?v=3","6","2016-12-18T10:47:45Z","juicy-select","0.0.5","0","Juicy","0","1"
"","","element","An a11y equipped dialog element written for the modern browser with Web Components","https://avatars1.githubusercontent.com/u/5588878?v=3","1","2017-04-19T22:46:30Z","dialog-el","v1.2.0","3","jshcrowthe","7","2"
"","","element","acordeonl collection dialog","https://avatars2.githubusercontent.com/u/23447101?v=3","0","2016-11-18T04:52:43Z","collection-dialog","v1.0.2","0","acordeonl","0","9"
"","","element","Dialog for prompting user","https://avatars2.githubusercontent.com/u/23447101?v=3","0","2016-11-18T04:56:19Z","prompt-dialog","v1.0.1","0","acordeonl","0","4"
"","","element","Element for displaying views in website page","https://avatars2.githubusercontent.com/u/23447101?v=3","0","2016-11-18T05:55:23Z","page-views","v1.0.0","0","acordeonl","0","5"
"","","element","A Material Design Chip","https://avatars3.githubusercontent.com/u/14953591?v=3","3","2017-06-12T07:34:20Z","paper-chip","v1.0.11","8","WebPaperElements","5","8"
"","","element","<cc-form> - is a Polymer CreditCard Element to add a little pzazz to the mundane task of entering your credit card info on a website","https://avatars0.githubusercontent.com/u/1231509?v=3","1","2017-02-11T02:38:51Z","cc-form","v1.0.12","6","vic10us","4","7"
"","","element","A Polymer element that manages data binding to the window's size.","https://avatars1.githubusercontent.com/u/20438875?v=3","1","2017-04-06T18:09:27Z","window-size","v1.0.0-preview","1","grumpypufferfish","0","1"
"","","element","Display a toast notification.","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-04-04T16:49:34Z","nebula-toast","v2.0.2","2","arsnebula","0","2"
"","","element","local-dom element for media queries","https://avatars2.githubusercontent.com/u/23447101?v=3","0","2016-11-18T04:37:15Z","local-dom","v1.0.2","0","acordeonl","0","2"
"","","element","card for displaying recording information","https://avatars2.githubusercontent.com/u/23447101?v=3","0","2016-11-18T07:23:37Z","recording-card","v1.0.1","0","acordeonl","0","8"
"","","element","acordeonl animation behavior","https://avatars2.githubusercontent.com/u/23447101?v=3","0","2016-11-18T05:08:19Z","animation-behaviors","v1.0.2","0","acordeonl","0","2"
"","","element","A polymer element to evenly distribute the photos across rows or columns, making the most of the space provided.","https://avatars2.githubusercontent.com/u/139031?v=3","1","2016-11-25T02:34:40Z","polymer-bg","v0.0.4","3","qed42","1","1"
"","","element","Custom Element that adds given Document Fragment to Shadow DOM","https://avatars3.githubusercontent.com/u/7557694?v=3","2","2016-06-09T11:02:04Z","juicy-composition","0.1.1","0","Juicy","1","2"
"False:Cu8DCqsBCocBgP_-9wVadpT0a__9jIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2PmZqTmpKakYuM0I-Z0pyek5qRm56N_wBzf4-ZmpOakpqRi4zQj5nSnJ6TmpGbno3_AP_-ELwFIQTdBJAdPBsZUABaCwnqSWo-aZWhEBACYPOju8ABEg1Eb2N1bWVudEluZGV4GvkBKEFORCAoSVMgImN1c3RvbWVyX25hbWUiICJhcHBlbmdpbmUiKSAoSVMgImdyb3VwX25hbWUiICJzfmN1c3RvbS1lbGVtZW50cyIpIChJUyAibmFtZXNwYWNlIiAiIikgKElTICJpbmRleF9uYW1lIiAicmVwbyIpIChBTkQgKE9SIChRVCAiZWxlbWVudCIgInJ0ZXh0X2tpbmQiKSAoSVMgInJhdG9tX2tpbmQiICJlbGVtZW50IikpIChPUiAoUVQgImVsZW1lbnQiICJydGV4dF9raW5kIikgKElTICJyYXRvbV9raW5kIiAiZWxlbWVudCIpKSkpOhkKDChOIG9yZGVyX2lkKRABGQAAAAAAAPD_ShkIAToSYnRpX2dlbmVyaWNfc2NvcmVyQOgH","1004","element","A toolbar control.","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-03-02T02:20:06Z","nebula-toolbar","v2.0.0","1","arsnebula","1","3"
"","","element","An input control with hints.","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-04-06T21:24:23Z","nebula-inputbox","v2.0.0","2","arsnebula","0","2"
"","","element","<cpol-image> is a polymer image resize tools. It convert your input image to different size you want.","https://avatars1.githubusercontent.com/u/3140815?v=3","2","2017-06-29T17:50:50Z","cpol-image","v1.0.0","7","3mp3ri0r","1","1"
"","","element","acordeonl ajax manager","https://avatars2.githubusercontent.com/u/23447101?v=3","0","2016-11-18T03:53:22Z","ajax-manager","v1.0.3","0","acordeonl","0","3"
"","","element","Custom element that let's you load template from external file into your document, and take full control over loaded <script>s and <link rel=""import"">s. Thanks to HTML Imports - caching, script execution, etc. is completely native.","https://avatars3.githubusercontent.com/u/7557694?v=3","14","2017-06-20T06:08:07Z","imported-template","1.5.0","13","Juicy","3","1"
"","","element","FileDrop panel","https://avatars3.githubusercontent.com/u/7557694?v=3","13","2017-06-02T16:05:47Z","juicy-filedrop","1.0.5","6","Juicy","1","1"
"","","element","Polymer component to create web sockets.","https://avatars0.githubusercontent.com/u/4362225?v=3","2","2017-04-27T18:53:55Z","web-socket","v1.0.1","1","gerard-payne","0","1"
"","","element","acordeonl base layout ","https://avatars2.githubusercontent.com/u/23447101?v=3","0","2017-04-21T18:16:02Z","base-layout","v1.0.3","0","acordeonl","0","6"
"","","element","Live Photo from Apple implemented in Polymer","https://avatars3.githubusercontent.com/u/948953?v=3","1","2017-05-04T22:53:43Z","live-photo","1.0.0","1","jorgecasar","1","1"
"","","element","Vaadin Icons is a collection of 600+ unique icons designed for web applications","https://avatars1.githubusercontent.com/u/1171922?v=3","10","2017-05-27T22:48:55Z","vaadin-icons","v4.1.0","34","vaadin","10","3"
"","","element","Social Buttons as Web Components","https://avatars0.githubusercontent.com/u/1800018?v=3","1","2017-05-09T12:06:42Z","social-button","v0.3.0","13","1000ch","0","0"
"","","element","Polymer 1.0 element that wraps Swiper.js","https://avatars3.githubusercontent.com/u/11659071?v=3","7","2017-04-13T10:26:09Z","iron-swiper","1.0.4","12","safetychanger","11","2"
